id,text,label,wmd_rate
92,diante dessa aparente falta medidas disciplinares eficientes ilógico imaginar fácil desobediência jovens legislação vigente,nao_argumento,0.7812588413260009
93,frente explanado situação jovens brasileiros mergulhados criminalidade grave tanto próprios sociedade fica ainda aterrorizada,nao_argumento,0.7744140234370009
95,em 2017 dado proferido organização nações unidas onu delineou brasil sétimo país maiores taxas morte jovens,nao_argumento,0.8094359430120015
96,nessa perspectiva apesar recente tal pesquisa reflete cenário alicerçado formação desigual país que portanto mostra-se ineficaz garantir efetivamente normas necessárias desenvolvimento sujeito,nao_argumento,0.717483232175001
99,de fato tal conjuntura relaciona-se teoria controle social proposta sociólogo travis hirschi crimes ocorrem laços sociais indivíduo mantém sociedade encontram enfraquecidos rompidos,nao_argumento,0.761532680376001
100,desse modo pautada realidade distancia cada vez modelos vinculem esforços êxitos muitas vezes realização atos ilícitos ocasionada tentativa equiparar falhas existentes meio social indivíduo,nao_argumento,0.7659323705450007
105,poder-se-á assim equiparar oportunidades desenvolvimento jovens brasil,nao_argumento,0.7867380096470011
106,o computador criado alan turing principal finalidade decifrar códigos alemães durante guerras,nao_argumento,0.8099074527380015
107,posteriormente conforme necessidades épocas tal máquina passou desempenhar ampliar funções,nao_argumento,0.7674366376600014
112,dessa forma percebe-se forte presença necessidade aparatos tecnológicos cotidiano sociedade,nao_argumento,0.8007426616290013
115,sendo assim tem-se necessidade amenizar intenso contato máquina homem possa controle decisões tornar submisso influências digitais,nao_argumento,0.7436190103650016
119,feito isso invenção engenhosa alan turing benéfica conjuntura social,nao_argumento,0.799792512948002
120,em 2014 simples quiz denominado “thisisyourdigitallife” acessado meio facebook influiu vitória donald trump eleições estadunidenses 4 anos tarde escândalos envolvendo vazamento dados usuários dessa rede social,nao_argumento,0.7931379203380007
122,indubitavelmente internet sob viés era algoritmos assume contornos específicos vida usuário tende praticidade abrangência desses artifícios tecnológicos solucionar problemas cotidiano dados transformam informações grande valor empresas,nao_argumento,0.7853678431230008
128,a velha máxima fernando pessoa diz “ser homem insatisfeito” bastante perceptível olharmos todas invenções feitas,nao_argumento,0.7715858420020014
129,roda imprensa guttemberg revolucionários iphones steve jobs,nao_argumento,0.8516721980130012
130,nos dias hoje porém inteligência artificial baseada códigos binários domina mundo,nao_argumento,0.7798189468290019
132,de inicio vale ressaltar quão benéfico tecnologia é mesmo tendo reconhecimento recomendações baseadas histórico compras likes joinhas incrível trabalho algoritmos impacta inimagináveis esferas sociedade,nao_argumento,0.7847973623230008
133,talvez grande exemplo disso audio visual entrevista responsáveis conteúdo netflix falou serie “stranger things” baseada cima maiores categorias serviço crianças grupos mistério suspense,nao_argumento,0.7898183852610008
134,no entanto cabe recomendação ficarmos presos senso comum,nao_argumento,0.7977997033160016
135,divergente necessário lembrar implicações dessas sequências código binário,nao_argumento,0.7927215260710015
137,assim fácil compreensão exito famosas fake news diferentes campos afeta,nao_argumento,0.7776710080480014
138,seja saúde via movimento antivacina questões políticas cambridge analítica decisiva separação reino unido união europeia brexit últimas eleições americanas vencida donald trump,nao_argumento,0.8193930454860009
139,fica evidente portanto inegável força algoritmos vidas bem mal,nao_argumento,0.754890912826002
140,com finalidade minimizar problemas tais medidas devem tomadas,nao_argumento,0.7926045432160015
142,assim insatisfação poeta heterônimos poderiam continuar menor preocupação permanecermos miopia,nao_argumento,0.7688810022500013
147,essa atitude proporciona indivíduo falsa ideia escolha visto sendo induzido rede,nao_argumento,0.7851533162030019
148,um exemplo disso anúncios localizados sites personalizados partir pesquisas anteriores,nao_argumento,0.7860206334300014
152,pode-se tomar exemplo opinião distorcida consumismo algo bom,nao_argumento,0.7605606137990016
153,assim sendo internet benéfica peça pesquisa propagação conteúdo,nao_argumento,0.7876486654180015
154,contudo pode-se tornar influenciadora opinião manipulação comportamento usuário,nao_argumento,0.7312469173380016
157,e imprenscíndivel haver maior transparência sites aplicativos uso dados usuário,nao_argumento,0.7812066784030013
158,dessa maneira possível combater manipulação internet,nao_argumento,0.7972303285580014
159,a declaração universal direitos humanos promulgada 1948 onu garante todo indivíduo direito liberdade escolha bem-estar social,nao_argumento,0.7966061011920015
161,dessa forma medidas necessárias atenuar revés,nao_argumento,0.7971198097080013
164,isso ratificado exemplo caso empresa britânica cambrigde analytica selecionava organizava fatos opiniões chegavam cada usuário facebook,nao_argumento,0.7708154846400016
166,isso produz dissemina anúncios propagadas quais exaltam repassam ideias fantasiosas qualidades bens serviço oferecidos fim estimular consumos,nao_argumento,0.7962550049650016
167,mas também esconde restringe acesso outros representem ameaça vendas primeiros,nao_argumento,0.7634213195800014
168,logo urge medidas tomadas pois inaceitável tal situação ocorra,nao_argumento,0.7190775738360019
169,é evidente portanto medidas tomadas direito liberdade escolha indivíduo fato respeitado,nao_argumento,0.762869658879002
171,e assim direitos resguardados onu fato colocados prática,nao_argumento,0.7758242196010016
172,a atual constituição federal sancionada 1988 assegura direitos cidadania nativos competências governo brasileiro,nao_argumento,0.8134792151950011
173,em oposição tal preceito população indígena ainda luta diante desafios decorrentes negligência nacional,nao_argumento,0.7676755762170011
176,isso ficou evidente durante governo militar médici realizaram-se construções estradas transamazônica usinas hidrelétricas intenso desmatamento atividades agropecuárias afetando portanto espaço moradia povos indígenas acarretando deslocamento outras áreas,nao_argumento,0.7633257102900004
177,dessa forma percebe-se impacto interesses capitalistas detrimento direitos sociais ameríndios vez tira direito permanecer lugar origem,nao_argumento,0.7820712955930016
180,sendo assim preciso desconstruir estereótipos firmados atentar verdadeiras origens necessidades povo fito preservar cultura compõe identidade nacional,nao_argumento,0.7444022621650015
184,feito isso brasil estará cumprindo preceitos atual constituição cidadã,nao_argumento,0.7990289739100019
185,nas palavras oswaldo andrade “quando português chegou debaixo duma bruta chuva vestiu índio pena,nao_argumento,0.779072576914001
186,fosse manhã sol índio despido”,nao_argumento,0.8383260470040016
188,um exemplo notável chegada jesuítas brasil catequização proporcionada mesmos forma tornar índios acessíveis interesses intensificação fieis exploração ouro,nao_argumento,0.8037277602760019
193,dessa forma nota-se mudanças necessárias resolver empasse,nao_argumento,0.7926717922550012
196,pois índios parte constituinte brasil precisam valorizado sociedade,nao_argumento,0.7612684195650016
197,ao descrever personagem iracema livro nome sob olhar nacionalista josé alencar caracteriza principal expressão literária época denominada indianismo,nao_argumento,0.8180978355270019
198,tal movimento aspectos ufanistas torna índio figura central país recém independente fim criar identidade cultural brasil,nao_argumento,0.8063095687930015
200,nesse sentido meio perífrase “a virgem lábios mel” autor atenua inocência atribuída figura indígena exemplificado exploração colonizador grupo,nao_argumento,0.792641674481002
210,segundo organização nações unidas educação ciência cultura – unesco “a representatividade indígena constitui alicerce cultural histórico dentro país,nao_argumento,0.7980040471200015
215,por isso vezes falta conscientização sensibilidade caráter construção país ético democrático,nao_argumento,0.795651149498002
217,e dizia antropólogo darcy ribeiro “fomos criamos problema indígena”,nao_argumento,0.8038291099680019
218,logo dever estado estabelecer diretrizes constitucionais sérias eficazes povos tradicionais,nao_argumento,0.7930297265860013
220,com base nessas considerações discussões envolvendo índios geram problemáticas sérias falta gestão política comprometida interesses capitalistas grandes empresas,nao_argumento,0.7970316353530019
221,todavia outras soluções imprescindíveis resolver impasse,nao_argumento,0.7659491370120014
224,isto posto nova geração cidadãos equacionarão país justo politicamente correto,nao_argumento,0.7849913176320014
225,ao pensar respeito desafios povos indígenas brasil possível afirmar ainda existem muitas barreiras serem superadas,nao_argumento,0.7476353003690014
226,isso aponta necessidade trabalho maior feito estado prol proteção igualdade desses povos,nao_argumento,0.7853353849660015
228,mesmo sendo resguardado direito constituição federal 1988 índios ainda sofrem injustiças,nao_argumento,0.776536333547002
236,assim necessidade apontada inicialmente mostra ainda premente virtude existir insegurança relação terras dificuldades locomoção omissão estado alguns aspectos,nao_argumento,0.736002165696002
247,é evidente portanto medidas devem tomadas fim garantir manutenção proteção patrimônio histórico,nao_argumento,0.7687850984320016
249,o museu louvre maior museu arte mundo visitado,nao_argumento,0.8449866476640016
250,sendo monumento histórico paris marco central cidade localizado palácio louvre construído fortaleza final século xii xiii sob reinado felipe ii localizado margens direita rio sena,nao_argumento,0.8432577306610024
251,durante revolução francesa assembleia nacional constituinte decretou louvre deveria usado museu exibir obras primas nação,nao_argumento,0.8244252006290013
252,o museu crescendo cada vez intermédio doações antiguidades egípcias gregas artes islâmicas artes decorativas desenhos impressões pinturas,nao_argumento,0.8203578465650015
268,em primeira análise deve-se pontuar estudo história âmbito escolar,nao_argumento,0.8124729491520019
276,portanto observa-se importância acervo histórico brasileiro através compreensão história nacional,nao_argumento,0.7708519947860013
279,dessa forma brasil poderá consolidar valorização patrimônio histórico,nao_argumento,0.8004918708450016
280,o acervo conhecimento acerca história humanidade possibilitado instituições preservam elementos históricos tais museus,nao_argumento,0.7852267699930012
281,entretanto gerações atuais encontram desafio manter tais monumentos fim permitir continuidade,nao_argumento,0.752824803427002
289,destarte físico isaac newton dizia corpo tende permanecer inerte força atue ele,nao_argumento,0.7898440542320015
290,em coadunação tal preceito urge necessidade medidas eficazes evitar inércia impasses,nao_argumento,0.768239380498002
293,feito isso permitir-se-á progresso educação,nao_argumento,0.7987027632470016
294,sob ótica mendeliana genética determina hereditariedade espécies quais carregam transmitem características descendentes,nao_argumento,0.8006801457060015
295,em coadunação tal preceito patrimônio histórico desempenha papel semelhante vez transmite nova geração elementos antepassados,nao_argumento,0.7854154521870014
305,feito isso genética patrimonial hereditária,nao_argumento,0.7940626226790016
313,entretanto críticas uso pesticidas gera impasse difícil discussão,nao_argumento,0.7598362640180015
315,para hrw aumento pode ligação direta consumo alimentos produzidos uso defensivos químicos,nao_argumento,0.8009846988860015
316,por estar topo cadeia alimentar espécie humana ingere através bioacumulação agrotóxicos acumulados todos outros níveis tróficos teia alimentar,nao_argumento,0.7944169361440019
318,a morte milhares pássaros silvestres regiões banhadas venenos agrícolas reflexo direto danos ambientais acarretados prática,nao_argumento,0.7996691605070014
320,segundo cientista americano carl sagan ciência deve vista vela meio escuridão,nao_argumento,0.820992253724002
322,com prática biopesticidas uso venenos reduzido extinto,nao_argumento,0.8027370397860011
324,dessa forma plantação reduzida pestes menor potencial afetar grandes áreas cultivo além garantir alimentos livres agrotóxicos frequentes mesa brasileiros,nao_argumento,0.7829799465600007
329,nesse contexto percebe-se debate contínuo cenário brasileiro quanto uso herbicidas fungicidas outros,nao_argumento,0.7715718915090015
337,realizando medidas indivíduos sociedade vida próspera isenta malefícios,nao_argumento,0.8076010791720016
338,um planos maléficos madrasta personagem antagonista conto branca neve sete anões assassinar adorável branca neve através maçã envenenada,nao_argumento,0.811480443001002
343,portanto medidas necessárias resolver questão,nao_argumento,0.7506066585780016
346,com medidas brasil estará garantindo primeiro setor econômico país saudável população ajudará prevenir surgimento enfermidades origem tóxicas povo brasileiro,nao_argumento,0.7834078016810008
362,hodiernamente leis diminuir burocratização uso agrotóxicos plantações tramitam congresso,nao_argumento,0.8150508327330019
368,ao afirmar população cresce proporção geométrica maior alimentos ocasionando portanto fome mundo thomas malthus levou consideração novas tecnologias futuro iriam invalidar previsão tais ferramentas agrotóxicos combatem pragas plantações permite maior produtividade,nao_argumento,0.7415574793500004
369,dessa forma notório erro proibir uso desses defensivos acarretaria perda produção alimentos,nao_argumento,0.7904900577080015
370,destarte urge necessidade medidas enérgicas equilibrar interesses dicotômicos uso desses químicos,nao_argumento,0.796516672772002
373,feito isso espera-se melhor harmonização conjuntura social estará atendendo interesses distintos,nao_argumento,0.777641221895002
374,a atual constituição federal 1988 assegura acesso saúde direito inalienável todo cidadão brasileiro,nao_argumento,0.8060906040160012
375,porém tal condição democrática anula empecilhos situação brasil encontra diante aumento dsts - doenças sexualmente transmissíveis -,nao_argumento,0.7515986610200013
383,dessa forma faz-se necessário presença maior quarto setor combate dsts,nao_argumento,0.8013997476270013
384,destarte segundo físico isaac newton todo corpo tende permanecer inerte força atue ele,nao_argumento,0.7893722319570012
388,feito isso poder-se-á afirmar país oferece mecanismos exitosos combate dessas doenças,nao_argumento,0.766162141323002
389,na colonização brasil muitos indígenas morreram doenças sexualmente transmissíveis principalmente sífilis,nao_argumento,0.7972403606170019
390,anos depois década 70 muitos brasileiros morreram nova doença aids,nao_argumento,0.7981203197950013
393,atualmente apesar informações estarem disponíveis auxílio internet muitas informações equivocadas circulam,nao_argumento,0.776700932916002
395,por exemplo incomum ver adolescentes acreditam camisinha impede sensação prazer durante ato sexual,nao_argumento,0.7744995156300012
397,simplesmente dizer usarem preservativo carnaval suficiente,nao_argumento,0.7669514894280014
399,muitos ainda afirmam medo realizar teste diagnóstico preconceitos acabam procurando ajuda apenas situação insustentável contaminou terceiros,nao_argumento,0.7412308749510015
400,dessa forma perceptível necessidade modificação campanhas combate dsts existentes número jovens contaminados diminua,nao_argumento,0.7910084299680011
402,assim agir local onde maioria juventude frequenta sucesso aumentará conscientização tornará efetiva argumentos autoridade profissionais saúde,nao_argumento,0.7489370961690016
403,o prazer agora risco vida sex and drugs nenhum rock n roll,nao_argumento,0.8019130859240016
404,nesse trecho canção “ideologia” composta interpretada cazuza faz jogo palavras “slogan” juventude anos 80 - sexo drogas rock n roll - retratar dentre outros aspectos sociais problemática aids doença então pouco conhecida,nao_argumento,0.7854211345990013
407,o cancro mole hpv gonorréia alguns exemplos dessas enfermidades,nao_argumento,0.798630747635002
408,dentre estas síndrome imunodeficiência adquirida aids destrutiva pois diante avanços medicina ainda possui cura,nao_argumento,0.738499100335001
409,diante disso percebe-se problemática aumento tipo doença jovens brasileiros,nao_argumento,0.776245991454002
415,assim brasil ajudará manter jovens saudáveis,nao_argumento,0.7734949491480013
416,conhecidos brasil mundo durante décadas 1980 1990 cantores cazuza freddie mercury compartilhavam algo comum além música ambos portadores vírus hiv,nao_argumento,0.769596528925002
417,por serem soropositivos dois viraram símbolos luta contra doença inspirando juventude preservarem,nao_argumento,0.8108457132220016
422,atualmente campanhas existentes realizadas tradicionalmente tv,nao_argumento,0.8474717866680014
428,essa medida tornaria assunto corriqueiro presente lares,nao_argumento,0.7732581941100012
429,segundo pitágoras educar crianças hoje evita corrigir sociedade vir,nao_argumento,0.803679853716002
432,doenças sexualmente transmissíveis dsts doenças transmitidas principalmente contato sexual uso camisinha pessoa infectada,nao_argumento,0.8088361428970011
433,aids sífilis gonorreia exemplos doenças devem tratadas ênfase sociedade tendo vista números crescem dia após dia desinformação jovens fator preponderante aumento desses números,nao_argumento,0.7929244970630012
435,segundo pesquisa divulgada 2013 pcap pesquisa conhecimento atitudes práticas população seis cada dez jovens 15 24 anos fez sexo preservativo último ano sendo 43 4 protegeu durante sexo casual seja relações sexuais parceiro fixo,nao_argumento,0.7564865916270016
439,prova dessa distração assunto fato ainda hoje aproximadamente 75 jovens fizeram teste hiv,nao_argumento,0.7535142839150011
443,só assim parceria governamental funcionará esforços combate dsts jovens,nao_argumento,0.758945900185002
444,no período literário ultrarromântico depressão predominantemente presente poemas vida poetas tal maneira promoveu suicídio,nao_argumento,0.742211126039001
450,não obstante expositivamente dados folha aproximadamente 30 suicídios acontecem dia brasil,nao_argumento,0.7628037947900019
454,consequentemente promove desamparo social que somado pressão impacta diretamente psique humana conseguinte tendo potencial ceifar própria vida,nao_argumento,0.7249843955070016
455,torna-se evidente portanto suicídio mal população brasileira,nao_argumento,0.7652659937720012
469,essas intervenções providenciarão rede apoio saúde mental jovem intencionando prevenir autocídio,nao_argumento,0.798699641118002
470,dessa maneira poder-se-á dizer busca cessação vida jovens brasileiros lugar apenas livros ultrarromânticos,nao_argumento,0.7440023037730011
471,no limiar século xxi suicídio jovens problemática atual inúmeros fatores quais contribuem tomar decisão final,nao_argumento,0.7991920350480014
472,assim período colonial escravos optaram morte prosseguir trabalho forçado jovens utilizam suicídio saída situações parecem irresolutas,nao_argumento,0.7592510914290016
477,após sofrer vida social estudante suicida colégio gerando reflexão todos colegas,nao_argumento,0.8029186732240019
480,além disso alguns astros rock kurt cobain chorão suicidaram grande alcance público inevitável influência,nao_argumento,0.769394594039001
484,outras medidas devem tomadas diria oscar wilde “o primeiro passo importante evolução homem nação”,nao_argumento,0.7958893841450009
485,automutilação salto prédios uso drogas,nao_argumento,0.8340166249940015
487,os motivos levam suicídio vez diversos estimado elevado sofrimento fato pertinente isso,nao_argumento,0.7787015246540016
498,desse modo fatores proporcionam indivíduo cometer atentado contra própria vida tais bulliyng - comum prática pessoas faixa etária 12 24 anos- sofrido cotidiano escolar exclusão social gênero classe social exemplo,nao_argumento,0.7563333063470009
501,por exemplo meios educacionais onde determinado aluno alvo brincadeiras desagradáveis insatisfação tende demonstrar educador demais estudantes interferem impedir tal situação denunciam maioria casos,nao_argumento,0.7339223442430007
503,de maneira análoga surgem problemas saúde depressão autocídio utilizado fim situação problemática,nao_argumento,0.7624396407960016
513,configurando dessa forma diretrizes desenvolver criticidade e assim incutir direitos sociais obrigatórios,nao_argumento,0.7618056344230016
517,logo preciso entender estar sujeito fake news contemporaneidade valer-se atenção ler algum artigo bem investigar fontes remetidas,nao_argumento,0.7794700753750016
522,contudo resoluções precisas resolver impasse,nao_argumento,0.7594362653950015
524,o livro “notícias manual usuário” escritor americano alain botton revela sociedade pós-moderna notícias utilizadas meio informação seja utilizadas objetivo manipular leitores,nao_argumento,0.8006680926800024
531,urge portanto necessidade medidas governo indivíduo acabar notícias falsas sociedade brasileira,nao_argumento,0.7732723852940019
534,só assim pessoas irão sair caverna platão intolerância entrando mundo harmônico saudável seguro,nao_argumento,0.7495531680290012
535,nem tudo circula redes sociais verdadeiro embora atualmente principais veículos informação,nao_argumento,0.736171983639002
537,sabe-se uso impacto notícias falsas tornaram-se amplos neste século,nao_argumento,0.799051733058002
544,portanto criação ações auxiliem população identificar notícias falsas faz-se necessária pois ganham visibilidade destaque compartilhadas grande número pessoas,nao_argumento,0.750363525623002
548,o facebook criado mark zuckerberg principais redes sociais divulgação notícias diversos sites,nao_argumento,0.8331996858380016
549,não obstante tais conteúdos sempre apresentam veracidade põe pauta atualidade desafio combater chamadas “fake news”,nao_argumento,0.7691809341490013
553,exemplo disso difusão notícia enganosa apocalíptica acerca suposto planeta nibiru iria chocar terra muitas pessoas acreditaram porque limitaram informação,nao_argumento,0.7311736569160008
557,sendo assim notícias midiáticas reguladas podem impactar decisões eleitores sobrepondo pensamento críticos desses,nao_argumento,0.7685969659250012
558,destarte urge necessidade meios atenuar problemática propagação conteúdos falsos,nao_argumento,0.791606942206002
561,desse modo caverna pós-moderna dará lugar mundo amplo realista favorável democracia,nao_argumento,0.802965486843002
562,com surgimento ferramentas online facebook criado mark zuckerberg difusão notícias passou alcance mundial,nao_argumento,0.8033458212270012
563,por outro lado assim benéfico sociedade vez intensificou democratização informação trouxe desafios serem combatidos tal chamada “fake news”,nao_argumento,0.7448742284910019
572,segundo físico isaac newton corpo tende manter inerte força atue ele,nao_argumento,0.7968561931380019
573,em coadunação preceito mister necessidade meios combater inércia cenário tomado grande circulação notícias falsas,nao_argumento,0.785985151250001
576,feito isso plataformas zuckerberg poderá tornar grande aliado democracia mundial,nao_argumento,0.8009681214840013
577,a constituição federal 1988 - norma maior hierarquia sistema jurídico brasileiro - assegura todos igualdade perante lei distinção qualquer natureza,nao_argumento,0.780923712662002
588,destarte urge necessidade medidas enérgicas atenuar problemática desafios enfrentados negros atualmente,nao_argumento,0.798370052554002
591,feito isso possível concretização preceitos contidos constituição cidadã,nao_argumento,0.7995340160770015
593,nesse contexto fim regime escravocrata livrou negros submissão brancos sem contrapartida propiciar inserção social dessa população implicou marginalização,nao_argumento,0.763673216945002
602,assim aumentará número afrodescendentes universidades garantindo-lhes igualdade material prevista constituição 1988,nao_argumento,0.777248273631002
603,a lei áurea assinada princesa isabel 1888 garantiu abolição escravidão povos negros brasil,nao_argumento,0.7944572600720012
604,no entanto desde sanção desta lei dias atuais nota-se intensa desigualdade discriminação quais negros submetidos apenas território brasileiro outros países,nao_argumento,0.7694792120000019
619,a composição étnica cultural brasil fruto passado histórico marcado imigrações africanas período colonial sendo hoje negros representam metade nação,nao_argumento,0.7907740323550008
630,dessa forma possível progressivamente acabar descriminação preconceitos contra população negra país bem colocar prática ideais revolucionário martin luther king “eu sonho,nao_argumento,0.7891309591880025
631,o sonho ver filhos julgados personalidade cor pele”,nao_argumento,0.7994313317510016
632,a cultura brasileira rica pois abrange indivíduos diversas etnias,nao_argumento,0.7336604612520019
641,torna-se notório questão discriminação racial deve revista,nao_argumento,0.8069510214340011
644,dessa forma brasil país justo harmônico,nao_argumento,0.8058820402360013
645,o livro “hibisco roxo” escritora nigeriana chimamanda ngozi revela sociedade africana mulher sofre violência ambiente familiar acaba tendo final diferente ocorre plano ficcional seja agressor acaba sendo punido crime,nao_argumento,0.7782752627150007
652,torna-se evidente portanto medidas governo mídias sociais precisam estabelecidas feminicídio extinto sociedade,nao_argumento,0.7753339228260016
655,só assim livro nigeriana sairia plano ficção passaria designar sociedade atual tendo efeito sociedade acolhedora e principalmente altruísta,nao_argumento,0.7187957314120019
656,os livros “a cor púrpura” cinquenta tons cinza” “cidade sol” conhecidos exporem público relações abusivas diferentes contextos sendo ambientes abastados desvalidos diferentes culturas,nao_argumento,0.7990867509720007
657,essas histórias comumente ocorridos cotidiano muitas mulheres brasileiras vítimas frequentes violência doméstica psicológica sexual,nao_argumento,0.812580972251001
671,o filme “millenium homens amavam mulheres” narra história jornalista econômico hacker investigam caso mulheres brutalmente assassinadas serial killers condenavam quebrarem mandamentos bíblicos,nao_argumento,0.7870174473420012
681,sabendo disso necessário portanto criar medidas preventivas erradicar casos feminicídio país,nao_argumento,0.738338095665002
683,na grécia antiga momento forte sentimento patriarcal dentro sociedade líder denominava pater significa pai família,nao_argumento,0.8049671079140014
684,a partir então além desafio conquistar espaço outrora ocupado exclusivamente homem feminicídio brasil representa novo fator combatido figura feminina,nao_argumento,0.7593733630200008
692,destarte urge necessidade meios atenuar problemática preconceito violência homem contra mulher além superar resquícios históricos,nao_argumento,0.7758476027750013
695,a partir dessas ações espera-se promover melhora condições sociais mulher país,nao_argumento,0.798140581014002
696,a violência abusos sofridos mulher problemas recorrentes brasil comumente estampam capas jornais revistas,nao_argumento,0.7896622211430011
697,aspectos devem considerados relação isto legado histórico-cultural desrespeito leis,nao_argumento,0.791107766536002
