id,text,class,arg
48,"expor assédio diversos tipos tipos violência, agressão verbal, crimes puníveis multa prisão",PI,0.8098874217610011
48,criação campanhas publicitárias massa mídias alertando informando denunciar orgãos especializados,PI,0.8310993809340014
48,"De acordo Organização Mundial Saúde (OMS), número mulheres mortas são média 4,8 cada 100 mil habitantes",Argumento,0.6470491584500011
48,"Tais crimes cometidos contra mulheres ocorrem frequência podem observados diversos locais emprego, esportes até igrejas",Argumento,0.7863404129660013
48,"Ainda há casos mulheres são dependentes financeiramente atacante acreditam que, caso indivíduo preso, podem passar dificuldades financeiras, resultando omissão denúncia",Argumento,0.7524604083290011
49,feminicídio Brasil representa novo fator combatido figura feminina,Tese,0.7950913885530012
49,"violência contínua contra mulher, além fruto herança histórica, dá cultura machista ainda impera tempos atuais",Tese,0.7853038824850013
49,atitudes discriminatórias contra mulher já recorrentes antiguidade,Argumento,0.8064387930810014
49,é preciso desconstruir ideia preconceituosa espaço mulher deve necessariamente inserida,PI,0.7799183632260014
49,"supremacia masculina ainda é forte atualidade, bem sentimento propriedade mulher mulher, refletindo, portanto, ações violentas",Argumento,0.7683858129320013
49,luta feminina busca maior independência proteção contra agressões ainda é realidade,Argumento,0.794995734621001
49,"autoridades políticas, meio verbas leis, invistam órgãos denúncia, bem agentes segurança mulher, forma melhorar atendimento atuação desses funcionários, contratação profissionais polícia capacitação",PI,0.8098543566910015
49,"educação, meio aulas didáticas escolas, deve ampliar conhecimento educandos acerca igualdade gêneros",PI,0.8144722712030013
49,"Comprova-se fontes históricas, bem artes, quais são nítidas música “mulheres Atenas” compositor Chico Buarque, evidenciam submissão figura feminina às ordens masculinas quais resumiam cuidados lar filhos",Argumento,0.8070203441490017
49,"Isso é notório dados divulgados OMS- Organização Mundial Saúde- quais afirmam cada cem mil mulheres, quase cinco mil são assassinadas Brasil",Argumento,0.7917324236660008
50,Aspectos devem considerados relação isto: legado histórico-cultural desrespeito às leis,Tese,0.7966885952530013
50,A violência abusos sofridos mulher são problemas recorrentes Brasil,Tese,0.804797987462001
50,"mulheres vítimas desse contexto histórico-cultural machismo enraizado sociedade, forma implícita",Argumento,0.8012809778940013
50,"acaba tornando-se ineficaz, falta esclarecimentos",Argumento,0.8253559822490012
50,Muitas mulheres têm medo denunciarem agressores sofrerem ainda violência,Argumento,0.784173582253001
50,"é dever Estado proteger mulheres leis punições severas, campanhas esclarecimentos tais leis principalmente programa eficaz proteção mulheres vítimas agressão fazem denúncia, direito acompanhamento psicológico",PI,0.7991012930520016
50,Assim maior investimento educação intuito formar cidadãos conscientes comprometidos garantir bem-estar próximo,PI,0.7826017016150012
50,"Segundo história mulher sempre vista inferior, relação homem.Pode-se comprovar fato terem direito voto, à escolaridade, ingressar mercado trabalho, outras coisas, tempo oposto",Tese,0.7944535450925012
50,"Os parâmetros definem violência doméstica contra mulher, vez, estão estabelecidos Lei Maria Penha desde 2006",Argumento,0.7587634128770013
50,"Os acometedores, muitas vezes, também são desinformados quanto à lei acabam não saberem podem seriamente punidos tais atos",Argumento,0.7057034179430008
