text,label,wmd_rate
vista conhecimento possibilitou humanidade conhecer complexos vida permitiu difusão informações mundo pois imprensa gutenberg século xv revolucionou tempo,1,0.737966587156008
configurando dessa forma diretrizes desenvolver criticidade assim incutir direitos sociais obrigatórios,0,0.741120760626008
problemática atual fake news trazem distorção realidade prejudicam indivíduo leitor além disso época eleições ocasionando discussões injustiças polarizar ideologias intolerantes,1,0.733759470860008
primeiro discutir acerca cenário formalizar reflexão negativas quais cidadão enfrentará porque estarão sujeitos obscuro internet espaço todos podem compartilhar ideias conteúdos outro lado muitos apresentam qualidade autenticidade base legal noticiar fato,1,0.7145034893640064
percebe-se quão difícil situação daqueles buscam informações verdadeiras bem diz escritor italiano umberto eco “a internet deu voz ignorantes”,1,0.7309770128520068
logo preciso entender estar sujeito fake news contemporaneidade valer-se atenção ler algum artigo bem investigar fontes remetidas,0,0.7414931848080076
segundo combate notícias falsas começa partir momento caráter sensibilidade próximo acima simples conscientização dado respeito ação ética proliferado através construção social porém hábito fortalecer tal cidadania quantificar qualificar instituições sociais defendidas sociólogo francês émile durkheim tais escola sistema judiciário poder policial outros,1,0.7254232941000088
portanto questão conjuntural efetiva injusta principalmente tempos eleições presidenciais cujas propagandas exemplo eleições estados unidos 2016 utilizaram informações hipócritas difamar oponente,1,0.7286597534220084
construindo dessa maneira ambiente antiético conflituoso cheio discussões xingamentos desnecessários,1,0.7603647901200075
último constata-se influência digital mundo moderno uso fins maliciosos dentro dessas plataformas gerar informações dúbias contexto,1,0.7556586346300076
contudo resoluções precisas resolver impasse,0,0.7444873690100077
nesse contexto pertinente corpo escolar desenvolver projetos junto comunidade venham discutir importância buscar conhecer fontes noticiários propagandas,1,0.7572967138080077
livro notícias manual usuário escritor americano alain botton revela sociedade pós-moderna notícias utilizadas meio informação utilizadas objetivo manipular leitores,0,0.760591713196007
inegável contemporaneidade fakes news afetam modo extraordinário rotina brasileiros fazendo ano eleições presidenciais cheios manipulações fakes news necessitando medidas prática torne extinta meio social passe harmônico confiável,1,0.7407818581620068
primeiro lugar imprescindível ressaltar hoax notícias falsas mudam pensamento leitor transformando grande potencial época eleições presidenciais podem manipular povo,1,0.7434704204640068
nesse contexto mito caverna filósofo platão afirma morador sair ignorância dever avisar indivíduos verdade esclarecer determinado fato existe,1,0.730095014434008
posto notório relacionado fake news ação torna obsoleta próprio canal deveria informar população possui objetivo contrário manipulação,1,0.7453228362840076
segundo lugar mídias sociais extrema importância ano eleitorais pois têm objetivo potencial massificação determinada informação atingindo grande público leitores,1,0.7339782637440069
consoante pensamento schopenhauer limites campo visão pessoa determinam entendimento respeito mundo cerca faz mídias sociais campo ideal político utilizam hoax disseminarem conteúdo ideológico político cultural verdadeiro,1,0.7268540052550069
urge portanto necessidade medidas governo indivíduo acabar notícias falsas sociedade brasileira,0,0.7424266305330081
governo meio ministério comunicação aliado meios disseminação massa rádio televisão internet deve informar população analisar informações notícias recebidas podem estar manipuladas adulteradas,1,0.7620258513300071
além disso cabe indivíduo social voluntário fiscalizar determinado canal possui alguma notícia falsa caso possua denunciar ministério público mp meio social altruísta principalmente verdadeiro,1,0.7187110576010071
assim pessoas irão sair caverna platão intolerância entrando mundo harmônico saudável seguro,0,0.7453037298650077
tudo circula redes sociais verdadeiro embora atualmente principais veículos informação,0,0.7408239843800075
efeito ocorre problema disseminação massa notícias falsas muitas vezes prejudicam cobertura profissional imprensa principalmente ano eleições presidenciais,1,0.7562343438960076
sabe-se uso impacto notícias falsas tornaram-se amplos neste século,0,0.7667807050320081
incomum diariamente receber informações inverídicas via redes sociais apesar mídias socias serem usadas ferramenta trabalho jornalistas,1,0.7604101955600077
assim maiorias vezes todos filtram conteúdo recebem interpretam notícia candidato leem final compartilhando informações falsas criando enorme cadeia mentiras sistema global redes computadores,1,0.7423474523160069
ademais realidade política pós-verdade relevância notícias falsas aumentou,1,0.7563085779400076
patrocinadas pessoas envolvidas adversários políticos financiadas indústria cliques criada grandes plataformas propaganda digital,1,0.7838199630480072
reforçam algum ideal político ajudando fortalecer crenças geralmente apelativas emocionalmente usuários compartilham comentam amplamente antes checar fontes verdadeiras,1,0.716623356122008
dessa forma partir conceitos filosóficos francis bacon comportamento homem contagioso vê-se aplicação distribuição deliberada conteúdos falsos boatos internet levando conta veracidade fatos publicados maneira comportamento torna-se enraizado frequente,1,0.7366085953740071
portanto criação ações auxiliem população identificar notícias falsas faz-se necessária pois ganham visibilidade destaque compartilhadas grande número pessoas,0,0.7272146163300081
estado meio criação comitê checar informações falsas veiculadas internet pode informar empresa responsável hospedagem site consequência bloquear fonte renda indivíduos fazem tipo ação,1,0.7544953830980068
sociedade deve colaborar capacitando cidadãos através oficinas cursos gratuitos identificar filtrar conteúdos falsos web,1,0.763303251939007
cabe mídias sociais auxiliarem usuários conscientizando quanto compartilhamento boatos mentiras rede denunciando notícias falsas spam punindo autores bloqueio contas respectivas redes sociais assim sustar fluxo notícias verdadeiras internet visando bem-estar sociedade todo,1,0.7342100215700077
criado mark zuckerberg principais redes sociais divulgação notícias diversos sites,0,0.7950313088500075
obstante tais conteúdos sempre apresentam veracidade põe pauta atualidade desafio combater chamadas “fake news”,0,0.7372545338790071
nesse contexto preciso enfrentar fenômeno propagação notícias falsas pois contrário decisões desprovidas senso crítico irão compor cenário eleições presidenciais,1,0.7292124548760069
primeira instância cabe pontuar viralização informações equivocadas meios comunicação “aprisiona” indivíduo tal caverna citada filósofo platão,1,0.7462525986900077
aplicando didática platônica mito caverna fenômeno “fake news” entende-se metáfora transforma mídia caverna pós-moderna retratando cegueira intelectual assola cada vez país,1,0.7490899750650084
exemplo disso difusão notícia enganosa apocalíptica acerca suposto planeta nibiru iria chocar terra muitas pessoas acreditaram porque limitaram informação,0,0.7155528596400069
dessa forma propagação conteúdos errôneos corrobora geração pessoas visões restritas preconceituosas,1,0.7549570988940081
ademais vale frisar disseminação desses conteúdos equivocados pode usado tática favorecer determinadas ideologias pessoas visam cargos políticos,1,0.7315961733660076
notório durante eleições atual presidente estados unidos donald trump quais difundiu diversas notícias enaltecedoras líder seduzindo eleitores duas decisões segundo site notícia el país,1,0.7659038610720069
sendo assim notícias midiáticas reguladas podem impactar decisões eleitores sobrepondo pensamento críticos desses,0,0.7384298838120072
destarte urge necessidade meios atenuar problemática propagação conteúdos falsos,0,0.751259282613008
imprescindível portanto órgãos governo criem projetos lei tange criminalização notícias falsas punição propagadores dessas notícias fim pessoas acesso,1,0.745956024888008
além disso setores educação- escolas universidades- principais meios instrução devem instigar jovens buscar informações diferentes fontes notícias meio indicação sites confiáveis diversos fito fazê-los manter posicionamento crítico assim atuarem melhor decisões políticas,1,0.7391665243900077
modo caverna pós-moderna dará lugar mundo amplo realista favorável democracia,0,0.7624146731200074
surgimento ferramentas online criado mark zuckerberg difusão notícias passou alcance mundial,0,0.7852972410810081
outro lado assim benéfico sociedade vez intensificou democratização informação trouxe desafios serem combatidos tal chamada “fake news”,0,0.7440698798280077
nesse contexto pode-se dizer campo midiático potencial manipular opinião pública trazendo consequências decisões eleitorais enfraquecimento democracia,1,0.7389952855000077
primeira instância cabe pontuar uso poder informação favorecer líderes políticos algo recente,1,0.7482523524140077
desde século xx durante guerra mundial principais ferramentas divulgação enaltecimento ideologia nazista propagandas televisivas jornalísticas quais difundiam informações cunho político ideológico favorecer imagem presidente,1,0.7602846797850069
sob ângulo necessidade culto líder corrobora alterações informações forma ampliar impacto dessa propaganda opinião pública,1,0.7512915530230074
dessa forma prática modificar notícias favorecer determinados interesses abre portas novo fenômeno contemporaneidade divulgação notícias falsas,1,0.7560512063700077
ademais vale frisar fenômeno justifica grande parte impasses políticos democracia acaba sendo afetada,1,0.7437122220480072
tal situação evidente sociedade perde liberdade pensar si diante meios digitais cada vez bombardeiam informações fim fazê-los pensar maneira desses portanto beneficiar interesses particulares exemplo obter êxito cargos liderança,1,0.7240470489390071
sendo assim decisões políticas vão perdendo caráter democrático dando espaço viés oligárquico favorecendo poucos,1,0.7409486636960071
segundo físico isaac newton corpo tende manter inerte força atue,0,0.7589990126000075
coadunação preceito mister necessidade meios combater inércia cenário tomado grande circulação notícias falsas,0,0.7561025020230072
imprescindível autoridades poder legislativo elaborem projetos lei voltados fiscalização punição plataformas midiáticas permitem propagação informações manipuladas fito evitar tal difusão,1,0.7475229894400081
além disso escolas meio educadores devem orientar educandos selecionar determinadas notícias maneira instigá-los procurar diferentes fontes analisar veracidade sempre buscando manter posicionamento crítico,1,0.7238539059540068
feito plataformas zuckerberg poderá tornar grande aliado democracia mundial,0,0.7705366783260081
constituição federal 1988 - norma maior hierarquia sistema jurídico brasileiro - assegura todos igualdade perante lei distinção qualquer natureza,0,0.7496577786720077
entretanto frequentes casos preconceitos sofridos negros mostram grupo ainda experimenta direitos existentes,1,0.7316481045160077
efeito necessário entender origens problemática posteriormente buscar caminhos combater efeitos,1,0.7472685083600075
primeira instância cabe pontuar fator histórico determinante construção figura negro brasil,1,0.768410670393008
pode notório partir chegada grupo terras brasileiras trabalhar escravos submetidos condições precárias desde viagem- chamados navios negreiros- instalação ambientes conhecidos senzalas segregados convívio social restante sociedade,1,0.7633850646180068
outrossim além castigos corporais trabalhos compulsórios ocupavam base pirâmide hierarquia social,1,0.7548011880600081
sendo assim conjunto fatores contribuiu construção sociocultural grupo longo tempo refletindo problemas sociais passam atualmente tais preconceito racial exclusão social,1,0.737313681850008
ademais convém frisar empecilhos mantidos passado manifestam outras formas dias atuais,1,0.7413447986160081
exemplos disso desigualdades oportunidades refletem pequeno número negros universitários sendo composição brasileira majoritariamente preta parda,1,0.7453343295390075
outrossim alta incidência violência negros evidenciados estatísticas afirmam cada dia 66 óbitos grupo,1,0.7578489007980073
dessa forma vê-se permanência abandono marginalização comuns período escravidão,1,0.765660653805008
destarte urge necessidade medidas enérgicas atenuar problemática desafios enfrentados negros atualmente,0,0.752930912232008
fundamental portanto ministério educação mec promova investimentos inserção conteúdos didáticos currículo escolar acerca papel importante negro representou construção sociocultural país fito sociedade desfaça visões preconceituosas equivocadas sustentadas dias atuais,1,0.7421734508990069
além disso poder legislativo meio autoridades devem ampliar cotas raciais universitárias bem acréscimo vagas campo profissional sendo parte devem reservadas grupo afrodescendente amenize disparidade social econômica brancos negros,1,0.7418316236240071
feito possível concretização preceitos contidos constituição cidadã,0,0.7725291291660072
abolição escravidão ocidente determinada menos inspiração ideais humanistas necessidade nações recém-industrializadas mercado consumidor amplo,1,0.754705881335007
nesse contexto fim regime escravocrata livrou negros submissão brancos contrapartida propiciar inserção social dessa população implicou marginalização,0,0.7548362526720076
assim decorrência dessa exclusão histórica afrodescendentes brasileiros atualidade têm duplo desafio lado fugir estigmas sociais impostos raça outro lado afrontar preconceito racial velado existente sociedade brasileira,1,0.7424921414090069
parte embora estatuto igualdade racial exista desde 2010 dados recentes onu organização nações unidas afirmam cada 23 minutos jovem negro morto brasil,1,0.7436670876450071
tal fato evidencia obstáculos vida pessoa afrodescendente - violência - vitimiza sobretudo membros dessa etnia,1,0.7335874658070073
problema agrava ainda força policial estatal causadoras agressões infligidas contra população segundo militantes movimento negro,1,0.7599479421940074
outra parte preconceito étnico implícito sociedade brasileira outra mazela pessoas negras deparam,1,0.7651686491990076
tipo racismo manifesta forma agressiva violenta injúria racial pode verificado várias situações cotidianas desde fato maioria serviços braçais executada negros constatação professores afrodescendentes instituição usp universidade paulo representam apenas 0 09 corpo docente,1,0.7159378155060064
fica evidente portanto afrobrasileiros enfrentam tempo desigualdade social racismo velado,1,0.7342700374500075
amenizar problema imprescindível estado brasileiro amplie número vagas universitárias destinadas membros população negra visto grupo corresponde 55 população brasileira acordo ibge instituto brasileiro geografia estatística,1,0.761254231170008
assim aumentará número afrodescendentes universidades garantindo-lhes igualdade material prevista constituição 1988,0,0.7500123672090081
lei áurea assinada princesa isabel 1888 garantiu abolição escravidão povos negros brasil,0,0.7838374379560077
entanto desde sanção desta lei dias atuais nota-se intensa desigualdade discriminação quais negros submetidos apenas território brasileiro outros países,0,0.7421251433160069
assim torna-se aparente racismo ainda existe país muitos passos devem dados alcançar atenuação,1,0.7233774160470073
conta legado histórico população negra brasileira desde liberta escravidão exposta condições socioeconômicas secundárias levou margens sociedade,1,0.7675833379000077
periferias cidades exemplo tornaram-se locais majoritários habitação,1,0.7908321729210073
além disso escravo recém-liberto dificuldade conseguir emprego remunerado absurda pois sociedade maioria tratava repúdio,1,0.7148159648230071
dessa forma percebe-se atual cenário coberto desafios enfrentados negros brasil fruto construção histórica reflete ainda hoje,1,0.7439743000400076
entretanto constituição federal 1988 garante todos indivíduos iguais perante lei estando sob mesmos direitos deveres,1,0.7359315806100075
ainda assim hodiernamente panorama visto notícias relatadas mídia pesquisas realizadas apontam desigualdades correntes frente população preta parda brasileira,1,0.7499369022800081
segundo mapa violência homem negro possui 12 vezes chances vítima assassinato comparado branco,1,0.7614330321450072
tudo fruto racismo imputado indivíduos ainda faz latente país cuja população composta 55 pessoas pretas pardas segundo instituto brasileiro geografia estatística ibge,1,0.7386135337750072
mostra contraste social visível complexo superioridade brancos relação negros preconceito velado mente pessoas habitualmente exaltam população branca detrimento demais,1,0.7509034259880069
modo observa-se racismo real caminhos enfrentá-lo longos árduos impossíveis,1,0.753703530015008
solucionar problemática essencial papel escola conjunto família refere ensinar pessoas desde criança respeito próximo fazendo-as entender todos iguais independente cor,1,0.744051468730008
outro ponto basilar reforço parte estado formulação ações afirmativas cotas exemplo dá visibilidade acesso pessoas pretas pardas situação vulnerabilidade socioeconômica ambientes universitários,1,0.7552725853050071
ademais mídia forte aliada luta contra discriminação racial meio propagandas reforcem igualdade qualquer cidadão,1,0.7554845930940071
composição étnica cultural brasil fruto passado histórico marcado imigrações africanas período colonial sendo hoje negros representam metade nação,0,0.752413092910008
contudo formando maioria hodiernamente ainda sofrem preconceito discriminação exclusão social,1,0.7244184962800075
nesse contexto acabar problemática envolve mudanças vários âmbitos sociedade fim igualdade racial possa prevalecer,1,0.7470005075530071
primeiro plano notam-se desafios mercado trabalho geralmente negros ocupam posições menos privilegiadas mal remuneradas,1,0.7522329333650071
embora possa reflexo baixo nível escolaridade falta oportunidades crescimento profissional oferecidas população negra fomenta tal segregação,1,0.7375318669400076
dessa forma inclusão cada vez negros cargos formados majoritariamente brancos forma mudar cenário hodierno garantir representatividade grupo,1,0.7563479162850077
somado forma organização étnica-social negros ainda sofrem diariamente violência física verbal tanto convívio social quanto através internet dificilmente amparados leis,1,0.7249929632500081
caso apresentadora maju coutinho sofreu ataques racistas rede social 2015 apontou tal problemática raramente agressores definitivamente punidos,1,0.7286607527760076
dessa forma amparo legal eficiente pode atenuar práticas racistas especialmente nação intolerância racial preconceito têm raízes histórico-culturais,1,0.7391894736720076
destarte indubitável desafios enfrentados negros concentram-se diversas esferas sociedade,1,0.7649147684490081
atenuá-los urge necessidade intensificação criação leis severas meio governo federal amparem crimes específicos contra negros país desde violência física exclusão vaga emprego diante origem ética candidato,1,0.7517093550940068
dessa forma possível progressivamente acabar descriminação preconceitos contra população negra país bem colocar prática ideais revolucionário martin luther king “eu sonho,0,0.7443494544960084
sonho ver filhos julgados personalidade cor pele”,0,0.7779880866990073
cultura brasileira rica pois abrange indivíduos diversas etnias,0,0.7269698881400077
entanto apesar dessa enorme miscigenação país bate recorde refere discriminação racial,1,0.7458275562090081
acordo site uol cada dia 66 pessoas negras assassinadas totalizando 4 290 óbitos ano,1,0.784414679022007
nesse contexto torna-se evidente preciso analisar base sociedade brasileira educação influenciaram problemática questão,1,0.7492562044500073
desde primórdios sociedade possível perceber preconceito presente mundo inteiro porém questão ganhou muita ênfase durante processo colonização brasil corte portuguesa trouxe consigo muitos negros explorarem território desconhecido,1,0.7336156738120065
negros índios escravizados tratados animais após princesa isabel assinar lei áurea abolir escravidão negros continuaram tempo exercer trabalhos inferiores menos remunerados situação estende dias atuais,1,0.757729739850008
além influência causada base sociedade necessário frisar educação fator determinante nessa problemática pois sempre população pôde usufruir educação laica gratuita logo muitos oportunidade aprender repassar filhos nenhuma raça superior outras,1,0.7112718102520075
assim nelson mandela dizia “ninguém nasce odiando outra pessoa cor pele origem ainda religião”,1,0.733241643247007
odiar pessoas precisam aprender podem aprender odiar podem ensinadas amar,1,0.760071701760008
torna-se notório questão discriminação racial deve revista,0,0.7640116683510073
assim indubitável governo derrube concepção supremacia racial meio políticas públicas programas infantis torne penas racismo severas,1,0.7517163001000077
ademais preciso alto investimento capacitação professores estruturas escolas materiais oferecidos alunos educandos ensinados interpretar mundo apenas decorar grafemas pois paulo freire dizia “a leitura mundo precede leitura palavra”,1,0.7283735439500071
dessa forma brasil país justo harmônico,0,0.7702067057300075
livro hibisco roxo escritora nigeriana chimamanda ngozi revela sociedade africana mulher sofre violência ambiente familiar acaba tendo final diferente ocorre plano ficcional agressor acaba sendo punido crime,0,0.7522650176840064
inegável sociedade pós-moderna ainda permeia feminicídio fazendo enredo livro ngozi quase insonhável realidade necessitando medidas crime extinto sociedade ambiente social passe saudável harmônico,1,0.7241435655620069
primeiro lugar notável herança cultural patriarcal brasil afeta cotidiano várias mulheres desde período colonial homem tomado postura deixa mulher subalterna atos,1,0.7552978341150084
segundo escritor francês victor hugo vezes naufragamos acreditamos desembarcar relacionado feminicídio adianta criar várias leis barram concepção patriarcalista fazer devida fiscalização modo correto gerando feito vago deixa agressores impunes mulheres vulneráveis sendo leis supervisionamento verdadeiro “náufrago” moderno,1,0.7204528714590065
consequentemente assassinatos mulheres brasil ganharam pauta veículos disseminação massa antes tanta visibilidade falta cobrança população medidas acabem violação,1,0.753060644082008
filósofo alemão christoph turcke afirma faz propaganda comunica,1,0.7629303117200077
nesse contexto extrema importância televisão rádio canais informem população relevância medidas contra crime meio debates públicos eventos culturais incitem valia acerca questionamento feminicídio contemporaneidade divulgação agir caso ocorra alguma agressão violência,1,0.7452427664920065
torna-se evidente portanto medidas governo mídias sociais precisam estabelecidas feminicídio extinto sociedade,0,0.7404167957050077
governo meio ministério justiça adjunto política nacional enfrentamento violência contra mulheres débito garantir praticam tais atos devidamente punidos brasil,1,0.7626780932880068
além disso meios comunicações massa associados voluntários podem distribuir panfletos locais grande movimentação pessoas informando importância denúncia meio chegar bem estar social,1,0.748386613555007
assim livro nigeriana sairia plano ficção passaria designar sociedade atual tendo efeito sociedade acolhedora principalmente altruísta,0,0.7447063526200077
livros “a cor púrpura” cinquenta tons cinza” “cidade sol” conhecidos exporem público relações abusivas diferentes contextos sendo ambientes abastados desvalidos diferentes culturas,0,0.7613115451470073
histórias comumente ocorridos cotidiano muitas mulheres brasileiras vítimas frequentes violência doméstica psicológica sexual,0,0.7729417967730072
sociedade culturalmente patriarcal arraigada machismo preconceito conservadorismo faz-se necessário debates violência contra mulher métodos maiores probabilidades resolver empasse,1,0.7479232695500081
taxa homicídios estupros violência doméstica altíssima brasil,1,0.7970108149080073
deve ensinamentos conservadores passados gerações mulheres educadas serem submissas homem líder casa alguns casos padrão pode possibilitar desvalorização mulher aparência física passividade meio agressões físicas humilhações difamações,1,0.7476403439550064
muitas mulheres vivem anos nesse contexto inúmeros motivos filhos pequenos medo julgamento pedir ajuda muitas tentar solicitar assistência morrem nesse cenário,1,0.7552867739460077
violência pode advir companheiro ex-companheiro familiares,1,0.7737432787700074
lei maria penha diminui cerca 10 taxa homicídios contra mulheres dentro residências significa lei responsável evitar milhares casos violência doméstica país,1,0.7562471069460085
entanto mulheres ainda morrem medida preventiva mãos pois deveria oferecido apoio multidisciplinar inclusive psicológico financeiro mulher possa tomar decisão romper relação abusiva condições manter,1,0.7147608465930069
muitas mulheres sofrem violações desconhecidos lugares públicos argumento usa-se vestimentas curtas locais impróprios horários,1,0.7632556991280071
tratadas meros objetos descartáveis agressor ignora qualquer trauma advindo episódio,1,0.7487878879600075
ademais torna-se necessário mecanismos eficazes defesas mulheres desde treinamentos policiais melhor acolhimento assistência psicológica tanto vítima quanto agressor,1,0.735586728436008
sensibilização intermédio meios comunicação tevê através novelas visto grande comoção social,1,0.776547367206008
necessário mudança ensinamentos crianças realizadas somente escolas lar ocorrer necessário palestras psicólogos professores forma orientar pais educar filhos maneira igualitária visando respeito raízes patriarcais descriminação estabelecida vários séculos comesse diminuir possível futura estagnação,1,0.7273305242580065
fala jean-paul sartre “a violência maneira manifesta sempre derrota,1,0.7496582604240081
filme millenium homens amavam mulheres narra história jornalista econômico hacker investigam caso mulheres brutalmente assassinadas serial killers condenavam quebrarem mandamentos bíblicos,0,0.760139508732008
assim brasil ocorrem inúmeros casos violência mulher resultantes morte caracterizando feminicídio,1,0.7469054850450081
apesar criação leis punem violência gênero índice mortes mulheres país ainda alto precisa combatido,1,0.7462952636960071
acordo organização mundial saúde oms número mulheres mortas média 4 8 cada 100 mil habitantes,1,0.7838283468530074
dados alarmantes resultados herança cultural homem acredita dono mulher deve estar sujeita cumprir ordens,1,0.746714740774007
além sentimento posse adquirido antepassados existe discriminação gênero tendo exemplo desigualdade assédio agressão verbal,1,0.753157721889007
tais crimes cometidos contra mulheres ocorrem frequência podem observados diversos locais emprego esportes igrejas,1,0.7656448093990071
2015 criado mapa violência oms apontando maioria casos feminicídio cometidos próprios familiares cônjuges ex-parceiros vítimas,1,0.7634492214220074
informação ressalta importância denúncia maioria vezes negado vítima viver constantes ameaças diversos tipos violência sendo assim inibida incriminar agressor,1,0.7345727217120068
ainda casos mulheres dependentes financeiramente atacante acreditam caso indivíduo preso podem passar dificuldades financeiras resultando omissão denúncia,1,0.7267668634740077
sabendo disso necessário portanto criar medidas preventivas erradicar casos feminicídio país,0,0.731577274974008
grande importância governo desestruturar dogmas machistas meio leis visem igualdade direitos salários iguais homens mulheres expor assédio diversos tipos tipos violência agressão verbal crimes puníveis multa prisão criação campanhas publicitárias massa mídias alertando informando denunciar orgãos especializados através ligações aplicativos celular mensagens texto garantindo anonimato proteção vítima,1,0.7474042982490081
grécia antiga momento forte sentimento patriarcal dentro sociedade líder denominava pater significa pai família,0,0.762758703868007
partir além desafio conquistar espaço outrora ocupado exclusivamente homem feminicídio brasil representa novo fator combatido figura feminina,0,0.7509109417680077
nesse contexto vale ressaltar violência contínua contra mulher além fruto herança histórica dá cultura machista ainda impera tempos atuais,1,0.7368504085200069
primeira instância cabe pontuar atitudes discriminatórias contra mulher recorrentes antiguidade,1,0.7613643293300074
comprova-se fontes históricas bem artes quais nítidas música “mulheres atenas” compositor chico buarque evidenciam submissão figura feminina ordens masculinas quais resumiam cuidados lar filhos,1,0.7513169354090071
dessa forma vê-se combater associações papéis discriminatórios preciso desconstruir ideia preconceituosa espaço mulher deve necessariamente inserida sustentado patriarca,1,0.7352174501980081
ademais convém frisar supremacia masculina ainda forte atualidade bem sentimento propriedade mulher mulher refletindo portanto ações violentas,1,0.7204771035130076
notório dados divulgados oms- organização mundial saúde- quais afirmam cada cem mil mulheres quase cinco mil assassinadas brasil,1,0.767924552797008
diante disso percebe-se luta feminina busca maior independência proteção contra agressões ainda realidade,1,0.7484160400800073
destarte urge necessidade meios atenuar problemática preconceito violência homem contra mulher além superar resquícios históricos,0,0.7441428826780074
torna-se imperativo autoridades políticas meio verbas leis invistam órgãos denúncia bem agentes segurança mulher forma melhorar atendimento atuação desses funcionários contratação profissionais polícia capacitação,1,0.7600044644310068
além disso educação meio aulas didáticas escolas deve ampliar conhecimento educandos acerca igualdade gêneros fim fazê-los abandonar visão preconceituosa sustentada tempos antigos passarem adotar respeito figura feminina deve convívio social,1,0.7392830040450075
partir dessas ações espera-se promover melhora condições sociais mulher país,0,0.7646159264200074
violência abusos sofridos mulher problemas recorrentes brasil comumente estampam capas jornais revistas,0,0.7811277354310077
aspectos devem considerados relação legado histórico-cultural desrespeito leis,0,0.7590999575200077
segundo história mulher sempre vista inferior relação homem,1,0.7633451904600076
pode-se comprovar fato terem direito voto escolaridade ingressar mercado trabalho outras coisas tempo oposto,1,0.752731726309007
segundo socióloga pesquisadora professora universidade brasília unb lourdes bandeira “o feminicídio representa última etapa continuum violência leva morte”,1,0.7758591835840081
abuso parte parceiro íntimo contexto violência familliar diversas vezes acompanha abuso sexual psicológico tortura mutilação vítima antes assassinato,1,0.7608583207360081
comprova mulheres vítimas contexto histórico-cultural machismo enraizado sociedade forma implícita,1,0.7538510245800075
parâmetros definem violência doméstica contra mulher vez estabelecidos lei maria penha desde 2006,1,0.7633528403880072
porém acaba tornando-se ineficaz falta esclarecimentos,1,0.7443006513500074
muitas mulheres têm medo denunciarem agressores sofrerem ainda violência,1,0.746200201749008
acometedores muitas vezes desinformados quanto lei acabam saberem podem seriamente punidos tais atos,1,0.7377496221480072
dever estado proteger mulheres leis punições severas campanhas esclarecimentos tais leis principalmente programa eficaz proteção mulheres vítimas agressão fazem denúncia direito acompanhamento psicológico,1,0.7546255554230069
assim maior investimento educação intuito formar cidadãos conscientes comprometidos garantir bem-estar próximo afinal contas desde iluminismo entende-se sociedade progride mobiliza problema outro,1,0.720422489825007
